loan_amnt,annual_inc,open_acc,dti,delinq_2yrs,inq_last_6mths,revol_util,emp_length,defaulted,term_5yrs,has_bankruptcy
30000.0,75000.0,13.0,11.44,0.0,1.0,66.9,2.0,False,True,False
22000.0,84000.0,11.0,13.8,0.0,1.0,58.3,10.0,False,True,False
10000.0,92000.0,12.0,8.27,0.0,0.0,40.9,10.0,False,False,False
7750.0,26400.0,6.0,17.34,0.0,0.0,52.2,5.0,True,False,False
3800.0,47000.0,8.0,6.23,0.0,0.0,44.2,8.0,False,False,False
10000.0,150000.0,12.0,16.91,0.0,2.0,62.5,7.0,False,False,False
12000.0,88000.0,14.0,13.57,1.0,0.0,59.2,10.0,False,False,False
6400.0,44000.0,10.0,24.33,0.0,1.0,59.9,10.0,False,False,False
15000.0,47840.0,11.0,17.21,0.0,0.0,78.0,10.0,False,False,False
16000.0,61000.0,14.0,20.52,0.0,1.0,67.3,7.0,False,True,False
35000.0,200000.0,8.0,4.18,0.0,0.0,91.6,6.0,False,False,False
12800.0,80000.0,6.0,18.43,1.0,1.0,69.5,10.0,False,False,False
2500.0,42500.0,6.0,13.5,0.0,0.0,84.8,0.0,False,False,False
6000.0,66000.0,9.0,23.38,0.0,3.0,11.6,10.0,True,False,False
14000.0,158000.0,13.0,20.04,2.0,1.0,87.3,3.0,False,True,False
13000.0,44100.0,14.0,25.12,0.0,1.0,66.5,8.0,False,False,False
9000.0,160000.0,14.0,9.94,2.0,0.0,81.5,10.0,False,False,False
5000.0,54000.0,16.0,13.91,0.0,2.0,5.4,10.0,False,False,False
10000.0,300000.0,7.0,5.65,1.0,3.0,69.2,6.0,False,False,False
7000.0,35000.0,12.0,12.45,1.0,1.0,35.9,10.0,False,False,False
14400.0,105000.0,21.0,10.75,0.0,7.0,25.1,4.0,False,True,False
10000.0,72000.0,9.0,8.68,0.0,2.0,47.3,8.0,False,False,False
21000.0,109992.0,13.0,10.89,0.0,0.0,86.2,10.0,False,True,False
16000.0,72000.0,8.0,11.88,2.0,0.0,30.1,10.0,False,True,False
1200.0,20400.0,2.0,24.12,4.0,3.0,0.12,4.0,True,False,False
12775.0,38000.0,9.0,20.94,0.0,2.0,84.6,10.0,False,False,False
5000.0,21600.0,2.0,5.33,1.0,0.0,70.0,0.0,False,False,False
15000.0,41500.0,7.0,17.93,1.0,1.0,32.1,2.0,False,True,False
5050.0,67517.64,3.0,10.45,0.0,1.0,18.2,10.0,True,True,False
24000.0,120000.0,17.0,15.33,1.0,2.0,45.8,5.0,False,True,False
12000.0,72000.0,10.0,16.33,1.0,3.0,69.0,5.0,False,False,False
3500.0,47500.0,11.0,19.76,3.0,1.0,13.2,10.0,False,False,False
12100.0,50000.0,8.0,11.5,0.0,0.0,33.0,3.0,False,True,False
8000.0,40000.0,9.0,11.85,2.0,0.0,5.7,4.0,False,True,False
18800.0,56791.0,10.0,14.11,1.0,0.0,87.4,10.0,True,True,False
5000.0,53000.0,7.0,17.32,0.0,1.0,81.1,10.0,False,False,False
19000.0,115000.0,5.0,13.18,0.0,1.0,32.0,3.0,False,False,False
35000.0,73440.0,8.0,6.5,0.0,1.0,44.2,1.0,False,False,False
12000.0,36400.0,13.0,26.64,0.0,1.0,28.4,2.0,False,False,False
10000.0,75000.0,7.0,6.94,2.0,1.0,62.3,7.0,False,False,False
9750.0,21600.0,3.0,8.56,1.0,3.0,0.0,4.0,True,False,True
12000.0,72000.0,7.0,16.4,1.0,0.0,95.9,3.0,False,False,False
15850.0,36000.0,10.0,27.6,0.0,3.0,57.8,10.0,False,True,False
17000.0,90000.0,12.0,15.41,1.0,1.0,81.6,0.0,False,False,False
35000.0,95300.0,10.0,14.71,0.0,0.0,92.7,10.0,False,True,False
6000.0,55000.0,11.0,14.71,0.0,1.0,59.9,2.0,False,False,False
14000.0,86000.0,11.0,8.86,0.0,0.0,62.8,5.0,False,False,False
10000.0,26000.0,8.0,12.83,0.0,0.0,69.6,2.0,False,False,False
10000.0,50000.0,9.0,10.99,1.0,0.0,49.2,4.0,False,False,False
5600.0,46000.0,9.0,4.8,0.0,1.0,60.2,10.0,False,False,False
9600.0,62100.0,9.0,11.0,2.0,0.0,35.4,2.0,False,False,False
33600.0,240000.0,12.0,13.56,2.0,0.0,87.3,2.0,False,True,False
16450.0,38000.0,13.0,24.85,0.0,1.0,74.9,6.0,False,True,False
2500.0,39420.0,15.0,21.61,2.0,3.0,58.7,0.0,False,False,False
12000.0,62000.0,11.0,22.66,0.0,3.0,61.4,10.0,False,False,False
15000.0,48000.0,11.0,20.82,0.0,0.0,81.5,2.0,False,True,False
11200.0,36840.0,2.0,14.07,0.0,0.0,95.8,2.0,False,False,False
6200.0,55000.0,10.0,11.35,0.0,0.0,92.2,8.0,False,True,False
5000.0,60400.0,3.0,12.87,1.0,1.0,66.6,2.0,False,False,False
12300.0,41000.0,13.0,24.91,1.0,1.0,90.4,6.0,False,True,False
3650.0,29000.0,12.0,12.5,0.0,2.0,87.4,4.0,False,True,False
13000.0,85000.0,15.0,8.27,0.0,1.0,56.5,4.0,False,True,False
12600.0,41000.0,9.0,20.22,1.0,1.0,78.7,2.0,False,True,False
15000.0,60000.0,17.0,15.56,1.0,0.0,56.5,0.0,False,False,False
7000.0,62000.0,7.0,5.01,0.0,0.0,58.2,5.0,False,False,False
15600.0,85000.0,9.0,18.9,0.0,0.0,80.8,5.0,False,True,False
2400.0,45000.0,20.0,16.4,0.0,2.0,23.5,3.0,False,False,False
15000.0,130000.0,8.0,6.91,0.0,2.0,71.9,1.0,False,False,False
2400.0,48000.0,19.0,15.28,0.0,2.0,56.7,5.0,True,False,False
10000.0,25000.0,6.0,14.11,0.0,0.0,96.2,5.0,False,False,False
16775.0,140000.0,18.0,12.42,1.0,1.0,53.0,4.0,False,False,False
9600.0,40000.0,7.0,12.9,0.0,1.0,60.9,10.0,False,True,False
10000.0,75000.0,14.0,26.34,0.0,1.0,64.1,10.0,False,False,False
9750.0,60000.0,5.0,15.94,0.0,1.0,96.8,0.0,False,True,False
6000.0,90000.0,6.0,13.21,1.0,2.0,59.2,10.0,False,False,False
28000.0,129000.0,12.0,23.15,0.0,0.0,78.3,0.0,False,True,False
13500.0,57840.0,5.0,9.05,1.0,0.0,48.2,0.0,False,True,False
30000.0,110000.0,4.0,8.54,0.0,1.0,91.7,3.0,True,True,False
14000.0,40000.0,8.0,13.65,0.0,0.0,61.0,1.0,False,False,False
6400.0,29000.0,6.0,8.48,0.0,0.0,81.9,0.0,False,False,False
23000.0,120000.0,14.0,8.35,0.0,2.0,52.9,10.0,False,True,False
12000.0,43000.0,6.0,23.33,0.0,0.0,64.3,6.0,False,True,False
14000.0,63000.0,11.0,23.35,0.0,1.0,51.2,0.0,True,True,True
10000.0,45500.0,7.0,13.58,0.0,0.0,89.6,4.0,False,False,False
6500.0,80000.0,9.0,9.67,0.0,1.0,36.2,6.0,False,False,False
15850.0,66000.0,10.0,22.8,1.0,1.0,92.1,10.0,False,True,False
9000.0,57240.0,17.0,21.11,0.0,0.0,16.9,3.0,False,False,False
15000.0,70000.0,9.0,9.98,1.0,1.0,74.7,7.0,False,False,False
2500.0,60000.0,7.0,17.74,1.0,2.0,17.1,10.0,False,False,False
12000.0,40000.0,14.0,12.78,0.0,1.0,54.0,4.0,False,True,False
15000.0,73000.0,8.0,15.45,0.0,0.0,92.3,3.0,False,False,False
1000.0,56000.0,17.0,16.66,0.0,1.0,88.1,7.0,False,False,False
12000.0,64400.0,23.0,16.96,0.0,3.0,16.7,3.0,False,True,False
12000.0,34200.0,10.0,18.07,0.0,2.0,28.1,6.0,True,True,False
17500.0,95950.0,9.0,6.25,1.0,0.0,70.8,2.0,False,False,False
10000.0,52000.0,12.0,19.13,3.0,3.0,35.5,10.0,False,False,False
10500.0,50000.0,10.0,6.36,0.0,3.0,66.1,4.0,False,True,False
9000.0,70000.0,16.0,20.62,0.0,2.0,83.6,3.0,False,False,True
10800.0,115000.0,6.0,7.89,2.0,1.0,64.9,0.0,False,False,False
8000.0,98000.0,8.0,9.55,0.0,0.0,81.3,10.0,False,False,False
12000.0,37000.0,12.0,19.52,0.0,0.0,54.1,10.0,False,True,False
5200.0,36850.0,10.0,12.11,0.0,0.0,79.1,3.0,False,False,False
12000.0,47000.0,5.0,12.87,0.0,0.0,74.3,0.0,False,False,False
8000.0,30188.4,5.0,24.49,0.0,1.0,44.2,3.0,False,False,False
17000.0,65000.0,7.0,19.99,0.0,1.0,63.2,1.0,False,False,False
16000.0,110000.0,10.0,6.59,0.0,2.0,44.4,6.0,False,False,False
4500.0,40000.0,15.0,15.87,0.0,0.0,78.6,6.0,True,False,False
1000.0,70000.0,11.0,17.13,1.0,2.0,87.5,10.0,False,False,True
28000.0,140000.0,8.0,17.76,0.0,1.0,14.9,0.0,False,True,False
7000.0,39000.0,8.0,11.94,0.0,3.0,72.4,2.0,False,False,False
3600.0,52000.0,8.0,18.07,0.0,1.0,55.8,4.0,False,False,False
14000.0,108000.0,12.0,18.39,0.0,0.0,67.5,1.0,False,True,False
30000.0,150000.0,14.0,14.11,0.0,0.0,78.5,0.0,False,True,False
24000.0,65000.0,12.0,22.58,1.0,0.0,53.3,1.0,False,True,False
25000.0,150000.0,13.0,11.0,0.0,3.0,46.6,4.0,False,True,False
10000.0,73000.0,11.0,6.87,0.0,0.0,74.3,4.0,False,False,False
20000.0,57000.0,21.0,22.86,0.0,1.0,38.8,2.0,False,True,False
18000.0,49989.0,18.0,16.18,0.0,2.0,96.4,2.0,True,True,False
12000.0,52000.0,15.0,16.85,0.0,1.0,80.3,0.0,False,True,False
30000.0,100000.0,9.0,9.49,0.0,1.0,40.8,0.0,False,False,False
20000.0,85000.0,8.0,16.04,0.0,0.0,91.5,0.0,False,False,False
10000.0,60000.0,11.0,6.46,0.0,0.0,6.7,10.0,False,True,False
1400.0,55000.0,13.0,11.56,0.0,1.0,48.3,6.0,False,False,False
12000.0,38400.0,13.0,12.56,0.0,0.0,73.3,0.0,False,False,False
14600.0,75000.0,5.0,3.98,1.0,0.0,53.8,0.0,False,True,False
18650.0,90000.0,3.0,14.19,0.0,2.0,80.2,10.0,True,True,False
15600.0,48000.0,9.0,21.98,0.0,1.0,25.5,8.0,False,True,False
19200.0,88900.0,11.0,12.63,1.0,1.0,68.6,9.0,False,False,False
4000.0,75000.0,4.0,1.84,1.0,1.0,88.5,5.0,False,False,True
5700.0,40000.0,11.0,12.27,2.0,2.0,0.0,2.0,False,True,False
6000.0,57600.0,10.0,7.98,1.0,0.0,38.7,1.0,False,False,False
7500.0,150000.0,10.0,4.5,0.0,0.0,51.9,10.0,False,True,False
12000.0,56004.0,8.0,7.2,0.0,1.0,17.9,6.0,False,True,False
8800.0,65000.0,11.0,7.03,1.0,0.0,11.5,8.0,False,False,False
5500.0,33900.0,2.0,7.61,2.0,3.0,81.6,3.0,False,False,False
12000.0,64000.0,10.0,18.32,0.0,1.0,78.0,5.0,False,False,False
7200.0,149000.0,10.0,13.63,0.0,0.0,37.1,10.0,False,False,False
22000.0,70000.0,11.0,18.24,1.0,0.0,84.6,6.0,False,False,False
6000.0,82000.0,7.0,11.15,0.0,1.0,34.5,0.0,False,False,False
6250.0,55000.0,6.0,9.49,0.0,1.0,69.2,10.0,False,True,False
19000.0,45000.0,8.0,23.25,3.0,0.0,60.2,10.0,False,True,False
6000.0,126000.0,16.0,14.33,1.0,0.0,50.0,5.0,True,False,True
30000.0,69996.0,17.0,16.66,0.0,1.0,38.3,10.0,False,True,False
12000.0,60000.0,7.0,10.58,0.0,1.0,96.0,10.0,True,True,False
12400.0,60000.0,11.0,17.06,0.0,1.0,42.8,8.0,False,True,False
7000.0,47000.0,12.0,17.87,0.0,0.0,80.5,10.0,False,False,False
5600.0,70000.0,17.0,5.23,1.0,0.0,12.1,3.0,False,False,False
4200.0,80000.0,9.0,7.65,1.0,2.0,7.7,2.0,False,False,False
3000.0,67000.0,15.0,22.03,0.0,0.0,71.6,3.0,False,False,False
3500.0,50000.0,3.0,0.0,1.0,0.0,0.0,3.0,True,False,False
24000.0,62000.0,10.0,18.46,0.0,0.0,88.0,5.0,True,True,False
14000.0,60000.0,5.0,13.98,1.0,0.0,75.5,2.0,False,False,False
1000.0,91000.0,12.0,13.4,1.0,0.0,9.8,0.0,False,False,False
12000.0,100000.0,9.0,12.46,2.0,2.0,17.8,10.0,False,True,False
6000.0,38400.0,7.0,20.47,0.0,1.0,83.7,2.0,False,True,True
6000.0,76800.0,11.0,10.34,0.0,1.0,22.7,3.0,False,False,False
3000.0,56000.0,6.0,8.19,1.0,0.0,36.7,2.0,False,False,True
35000.0,145000.0,24.0,12.94,3.0,0.0,19.9,2.0,False,True,False
15000.0,95000.0,8.0,13.72,0.0,0.0,66.7,6.0,False,True,False
7200.0,56000.0,6.0,1.2,0.0,1.0,30.3,9.0,False,False,False
35000.0,120000.0,5.0,8.12,1.0,1.0,89.4,10.0,False,True,False
10000.0,48529.0,5.0,4.62,3.0,0.0,93.4,3.0,False,True,False
5000.0,72000.0,5.0,7.75,0.0,1.0,32.2,10.0,False,False,False
12000.0,116000.0,8.0,8.86,0.0,2.0,55.7,10.0,True,True,False
3500.0,21000.0,5.0,21.77,0.0,1.0,90.7,8.0,False,False,False
2700.0,98450.0,9.0,14.55,1.0,0.0,81.1,10.0,False,False,False
14400.0,34008.0,10.0,11.75,1.0,1.0,28.3,4.0,False,True,False
5600.0,121440.0,4.0,11.59,0.0,1.0,93.8,9.0,False,False,False
35000.0,120000.0,14.0,24.0,0.0,0.0,71.4,10.0,False,True,False
3200.0,60000.0,5.0,17.1,0.0,3.0,73.0,10.0,False,False,False
5000.0,24000.0,13.0,25.75,0.0,2.0,25.7,4.0,False,False,False
30750.0,80000.0,10.0,23.16,0.0,3.0,83.7,2.0,True,False,False
6625.0,64800.0,13.0,21.83,0.0,1.0,97.6,4.0,False,False,False
8000.0,32712.0,8.0,21.5,0.0,1.0,89.9,1.0,True,True,False
19000.0,38000.0,11.0,20.84,0.0,3.0,30.1,5.0,False,True,False
4150.0,45000.0,3.0,0.67,0.0,1.0,46.1,3.0,False,False,False
7500.0,83000.0,18.0,21.41,0.0,0.0,60.4,10.0,False,False,False
3200.0,115500.0,5.0,9.82,0.0,0.0,98.3,2.0,False,False,False
8000.0,35000.0,4.0,15.94,2.0,0.0,0.3,3.0,False,False,False
21000.0,267000.0,10.0,8.87,0.0,2.0,36.8,10.0,False,False,False
15000.0,34000.0,6.0,4.62,0.0,1.0,15.3,10.0,False,True,False
5000.0,37000.0,15.0,12.0,0.0,1.0,19.8,10.0,False,False,False
7000.0,85000.0,15.0,19.28,1.0,0.0,48.8,2.0,False,False,False
17400.0,211000.0,4.0,17.64,2.0,0.0,98.3,0.0,False,True,False
6000.0,88000.0,5.0,14.95,0.0,0.0,94.9,4.0,False,False,False
32000.0,108000.0,4.0,5.44,2.0,0.0,87.4,10.0,False,True,False
20000.0,66000.0,8.0,22.31,0.0,1.0,73.4,10.0,True,True,False
7000.0,80000.0,18.0,13.47,0.0,1.0,59.1,6.0,False,False,False
15000.0,44400.0,17.0,19.08,0.0,0.0,31.3,3.0,True,False,False
7500.0,40000.0,6.0,1.44,1.0,0.0,54.6,3.0,False,False,False
3000.0,71000.0,6.0,13.62,0.0,0.0,77.2,9.0,False,False,False
15000.0,47000.0,9.0,13.76,0.0,2.0,92.9,10.0,False,False,False
12000.0,120000.0,4.0,11.43,0.0,0.0,0.0,10.0,False,False,False
1200.0,20400.0,12.0,22.71,1.0,0.0,22.1,2.0,False,False,False
20000.0,101657.0,18.0,11.24,1.0,2.0,35.7,10.0,True,True,False
20000.0,54000.0,9.0,17.0,0.0,0.0,93.3,5.0,True,True,False
14300.0,75000.0,22.0,10.93,0.0,1.0,40.0,1.0,True,True,False
30000.0,131000.0,7.0,9.11,0.0,1.0,19.8,7.0,False,False,False
10000.0,65000.0,8.0,15.58,1.0,0.0,42.7,5.0,False,False,False
18000.0,45000.0,10.0,19.2,2.0,2.0,84.5,1.0,True,True,False
9600.0,70560.0,15.0,16.13,0.0,1.0,22.6,1.0,False,False,False
29275.0,185000.0,8.0,4.35,2.0,0.0,3.4,10.0,False,True,False
6000.0,36000.0,14.0,10.9,0.0,0.0,13.3,10.0,False,False,False
4725.0,37500.0,10.0,25.66,1.0,2.0,28.0,5.0,False,True,False
20000.0,234000.0,6.0,2.2,2.0,1.0,17.9,3.0,False,False,False
3000.0,60000.0,7.0,16.38,0.0,0.0,4.5,10.0,False,False,False
25000.0,66362.04,10.0,15.32,1.0,0.0,74.9,8.0,True,True,False
20000.0,300000.0,6.0,9.07,1.0,0.0,53.9,10.0,False,True,False
28000.0,55000.0,4.0,12.76,0.0,0.0,39.3,10.0,False,True,False
35000.0,110000.0,6.0,11.15,1.0,3.0,80.1,10.0,True,True,False
10925.0,96000.0,13.0,20.96,1.0,0.0,83.6,4.0,False,False,False
2500.0,67000.0,16.0,17.3,0.0,1.0,69.9,10.0,False,False,True
15000.0,133000.0,6.0,1.38,1.0,1.0,55.0,3.0,False,False,False
12500.0,74400.0,8.0,14.44,0.0,0.0,81.0,10.0,False,True,False
14000.0,72000.0,6.0,19.63,0.0,0.0,74.5,10.0,False,False,False
3700.0,40000.0,6.0,14.34,0.0,2.0,87.6,1.0,False,False,False
21100.0,72000.0,9.0,19.2,0.0,1.0,57.9,2.0,False,False,False
11500.0,55000.0,10.0,18.52,0.0,0.0,47.9,6.0,False,False,False
22750.0,45000.0,7.0,16.93,0.0,1.0,72.1,10.0,False,True,False
11200.0,78402.0,3.0,10.24,1.0,0.0,31.3,3.0,False,False,False
21000.0,75000.0,6.0,13.92,0.0,2.0,82.6,10.0,False,True,False
18250.0,45000.0,9.0,20.03,0.0,1.0,44.1,10.0,True,True,False
6700.0,22080.0,8.0,21.41,0.0,0.0,71.8,3.0,False,False,False
11050.0,120000.0,8.0,8.88,1.0,0.0,80.2,2.0,False,False,False
12000.0,53100.0,11.0,22.85,0.0,0.0,64.0,5.0,False,True,False
3650.0,12960.0,3.0,6.39,0.0,0.0,56.2,1.0,False,False,False
22575.0,84000.0,6.0,2.41,2.0,2.0,14.4,0.0,True,True,False
5000.0,42000.0,16.0,16.74,0.0,0.0,24.8,0.0,False,False,False
24000.0,85000.0,10.0,5.08,0.0,0.0,1.5,4.0,False,False,False
7400.0,63478.0,7.0,11.25,0.0,3.0,78.1,10.0,False,True,True
4950.0,19200.0,12.0,22.63,0.0,0.0,54.3,10.0,True,False,False
12000.0,63000.0,7.0,23.66,0.0,0.0,71.7,10.0,False,True,False
20000.0,120000.0,8.0,6.51,0.0,0.0,3.1,2.0,False,True,False
9375.0,38000.0,32.0,14.59,0.0,3.0,24.9,7.0,False,True,False
17500.0,65000.0,4.0,12.24,1.0,0.0,64.6,3.0,True,True,False
4000.0,16800.0,5.0,14.14,1.0,0.0,74.0,2.0,True,False,False
12000.0,70000.0,7.0,13.23,2.0,2.0,96.4,2.0,False,True,False
3200.0,44568.0,5.0,6.19,0.0,0.0,37.6,3.0,False,False,False
11325.0,40000.0,5.0,22.59,0.0,1.0,90.9,3.0,False,False,False
21250.0,150000.0,14.0,10.11,0.0,3.0,49.9,7.0,False,True,False
12000.0,70000.0,14.0,9.21,0.0,3.0,41.9,3.0,True,True,False
22125.0,50000.0,6.0,27.43,1.0,0.0,87.0,1.0,True,True,False
12000.0,70000.0,6.0,14.45,0.0,0.0,74.6,0.0,False,False,False
9000.0,180000.0,6.0,5.61,0.0,0.0,49.0,5.0,False,False,False
10000.0,60000.0,7.0,8.12,1.0,0.0,38.5,10.0,False,False,False
8875.0,38200.0,25.0,24.69,0.0,0.0,39.4,4.0,False,False,False
2300.0,62400.0,7.0,12.08,0.0,0.0,36.7,7.0,False,False,False
6850.0,53000.0,7.0,22.42,2.0,0.0,58.7,3.0,True,False,False
6000.0,35900.0,6.0,15.38,0.0,3.0,69.1,10.0,False,False,False
7200.0,65000.0,11.0,14.29,0.0,2.0,62.5,0.0,False,False,False
4600.0,33000.0,16.0,18.87,1.0,1.0,36.6,0.0,False,False,False
10000.0,65000.0,12.0,13.02,0.0,2.0,38.1,7.0,False,False,False
25000.0,52800.0,15.0,21.27,0.0,0.0,42.3,4.0,False,True,False
35000.0,250000.0,12.0,14.25,2.0,0.0,86.6,6.0,False,True,False
30000.0,60000.0,8.0,0.2,2.0,2.0,6.4,10.0,False,True,False
22800.0,53000.0,5.0,23.41,1.0,0.0,98.6,0.0,False,True,False
17750.0,90000.0,13.0,13.73,1.0,3.0,30.9,6.0,True,True,False
2100.0,50000.0,17.0,14.28,3.0,0.0,17.3,4.0,False,False,False
6000.0,50000.0,10.0,12.48,0.0,1.0,63.0,3.0,False,False,False
5500.0,40000.0,14.0,13.5,0.0,2.0,53.5,5.0,True,False,False
3600.0,25000.0,8.0,10.37,1.0,0.0,31.3,2.0,False,False,False
8000.0,15500.0,4.0,3.1,0.0,0.0,4.0,3.0,False,False,False
15600.0,148112.0,24.0,6.42,0.0,2.0,90.4,10.0,True,False,False
30000.0,120000.0,13.0,12.05,0.0,1.0,2.2,10.0,False,False,False
35000.0,240000.0,13.0,3.9,1.0,2.0,78.6,3.0,False,True,False
4500.0,35000.0,4.0,2.23,1.0,1.0,14.2,2.0,False,False,False
6000.0,40000.0,17.0,23.1,6.0,0.0,87.7,2.0,False,False,False
18000.0,140000.0,13.0,15.79,0.0,3.0,59.0,4.0,False,False,False
5000.0,72000.0,6.0,18.63,0.0,0.0,98.8,10.0,False,False,False
21250.0,40000.0,10.0,21.57,0.0,0.0,48.2,0.0,False,True,False
2400.0,39800.0,8.0,14.32,0.0,0.0,89.6,5.0,False,False,False
25000.0,156000.0,11.0,5.85,0.0,0.0,50.8,7.0,False,True,False
1500.0,21600.0,5.0,2.22,1.0,1.0,18.4,1.0,True,False,False
12000.0,48744.0,8.0,22.23,0.0,1.0,91.1,5.0,True,True,True
13000.0,66000.0,9.0,5.91,0.0,0.0,77.6,4.0,False,True,False
14000.0,45760.0,13.0,13.51,0.0,0.0,41.3,6.0,True,False,False
24625.0,69600.0,11.0,23.62,0.0,1.0,95.1,7.0,False,True,False
6250.0,36000.0,19.0,21.53,2.0,3.0,32.4,10.0,False,False,False
6000.0,108000.0,10.0,7.26,0.0,0.0,26.3,4.0,False,False,False
14000.0,187000.0,11.0,6.2,0.0,0.0,73.1,5.0,False,False,False
7000.0,84000.0,7.0,2.76,0.0,1.0,36.8,2.0,False,False,False
9000.0,61000.0,20.0,12.59,0.0,0.0,39.5,4.0,False,False,False
12000.0,40320.0,5.0,6.76,0.0,1.0,80.4,0.0,False,False,False
20000.0,94000.0,5.0,8.37,2.0,1.0,67.7,8.0,True,True,False
10000.0,40000.0,4.0,16.53,0.0,0.0,85.3,1.0,True,False,False
6000.0,60000.0,10.0,19.36,1.0,2.0,57.4,2.0,False,False,False
9600.0,38000.0,5.0,3.35,0.0,0.0,52.6,2.0,False,False,False
12000.0,63150.0,6.0,6.69,0.0,0.0,67.9,10.0,False,False,True
9500.0,46000.0,7.0,8.53,1.0,0.0,77.5,1.0,False,False,False
17000.0,36300.0,12.0,7.47,0.0,0.0,1.5,5.0,False,True,False
5375.0,54000.0,9.0,19.89,0.0,0.0,83.8,6.0,False,False,False
5000.0,15000.0,16.0,15.44,0.0,0.0,43.2,5.0,False,False,False
14000.0,30000.0,8.0,19.88,0.0,0.0,48.9,3.0,False,False,False
35000.0,200000.0,4.0,5.36,0.0,3.0,77.0,10.0,True,True,False
18225.0,33000.0,7.0,15.38,3.0,1.0,13.0,4.0,False,True,False
35000.0,100904.0,10.0,19.88,0.0,1.0,45.6,10.0,False,True,False
3200.0,65000.0,9.0,17.79,0.0,0.0,49.1,5.0,False,False,False
4000.0,103000.0,11.0,17.32,1.0,2.0,94.2,6.0,False,False,False
10000.0,70000.0,5.0,7.78,0.0,2.0,6.3,10.0,False,False,False
7125.0,22800.0,16.0,20.05,1.0,1.0,29.9,0.0,True,False,False
12000.0,100000.0,12.0,9.3,0.0,0.0,72.1,2.0,False,True,False
6000.0,54000.0,6.0,2.62,0.0,0.0,13.6,7.0,False,True,False
12000.0,50000.0,13.0,18.65,0.0,1.0,32.2,6.0,False,True,False
24000.0,134500.0,15.0,10.46,0.0,1.0,57.8,9.0,False,False,False
30000.0,81840.0,22.0,16.35,0.0,1.0,27.3,10.0,False,False,False
9600.0,59000.0,6.0,13.0,0.0,0.0,60.4,10.0,False,False,True
12600.0,38000.0,10.0,23.73,0.0,1.0,35.2,10.0,True,False,False
3000.0,96000.0,4.0,0.19,1.0,0.0,0.1,0.0,False,False,False
15000.0,65000.0,8.0,15.49,1.0,3.0,51.5,0.0,False,True,False
30000.0,94325.0,7.0,8.52,0.0,0.0,83.3,10.0,False,True,False
10800.0,48000.0,10.0,17.27,0.0,3.0,86.3,6.0,False,False,False
4500.0,37200.0,15.0,18.16,1.0,1.0,23.3,1.0,False,True,False
20000.0,107496.0,11.0,16.01,0.0,0.0,77.5,9.0,False,False,False
24000.0,228000.0,18.0,9.13,0.0,1.0,74.6,8.0,False,True,False
30000.0,190000.0,9.0,8.05,0.0,0.0,46.6,7.0,True,True,False
12000.0,60000.0,6.0,13.74,0.0,1.0,96.2,2.0,False,True,False
5500.0,40000.0,11.0,20.49,1.0,1.0,33.1,10.0,False,False,False
14675.0,38500.0,7.0,22.66,0.0,1.0,93.6,1.0,True,True,False
23200.0,85000.0,10.0,7.89,0.0,1.0,99.1,10.0,True,True,True
12000.0,45600.0,6.0,19.13,0.0,3.0,93.4,3.0,False,False,False
8500.0,74000.0,8.0,14.42,0.0,0.0,45.4,6.0,False,False,False
7000.0,45600.0,12.0,12.92,0.0,2.0,18.4,10.0,False,False,False
6000.0,48000.0,11.0,13.1,0.0,0.0,37.6,7.0,False,False,False
13000.0,65000.0,5.0,8.62,0.0,0.0,95.8,10.0,False,True,False
11200.0,50000.0,6.0,4.97,0.0,1.0,36.4,4.0,False,True,False
17600.0,65000.0,6.0,11.21,0.0,1.0,85.8,10.0,True,True,False
8000.0,36000.0,6.0,7.3,1.0,1.0,16.3,6.0,True,False,False
10000.0,45000.0,9.0,23.44,0.0,1.0,33.3,2.0,False,False,False
2700.0,35004.0,4.0,13.54,0.0,0.0,80.4,2.0,False,False,False
20000.0,75000.0,10.0,23.82,0.0,0.0,55.1,0.0,False,True,False
5500.0,96000.0,13.0,3.04,0.0,2.0,12.3,4.0,False,False,False
20000.0,102000.0,19.0,23.87,0.0,0.0,31.2,10.0,False,True,False
4000.0,23400.0,6.0,14.26,0.0,0.0,96.1,3.0,False,False,False
10000.0,52000.0,8.0,5.85,3.0,0.0,48.8,10.0,False,False,False
24000.0,80000.0,7.0,13.92,0.0,2.0,7.4,2.0,False,True,False
3100.0,65000.0,12.0,3.42,1.0,1.0,41.3,1.0,False,False,False
7500.0,120000.0,5.0,13.33,0.0,0.0,86.5,9.0,False,False,False
7500.0,50000.0,2.0,0.86,0.0,0.0,0.0,5.0,True,False,False
6000.0,41000.0,11.0,14.53,0.0,0.0,46.6,3.0,False,False,False
14000.0,74700.0,20.0,4.72,0.0,1.0,14.4,10.0,False,False,False
10000.0,55000.0,10.0,11.65,1.0,0.0,11.7,10.0,True,False,False
21000.0,110256.0,8.0,20.17,0.0,1.0,64.3,10.0,False,True,False
15000.0,200000.0,13.0,8.6,0.0,1.0,32.4,2.0,False,False,False
8000.0,50000.0,5.0,15.84,3.0,0.0,78.0,9.0,True,False,False
8400.0,50400.0,9.0,1.69,0.0,2.0,7.2,10.0,False,False,False
9600.0,68000.0,21.0,8.33,0.0,0.0,28.3,10.0,True,True,False
15850.0,38397.0,9.0,11.44,1.0,1.0,40.1,6.0,True,True,False
1500.0,60000.0,12.0,12.98,0.0,0.0,94.5,10.0,False,False,False
