loan_amnt,annual_inc,open_acc,dti,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,pub_rec,revol_bal,revol_util,total_acc,pub_rec_bankruptcies,term,grade,emp_length,home_ownership,purpose,defaulted
4000.0,32535.0,19.0,15.12,0.0,2.0,74.0,0.0,11684.0,31.2,26.0,0.0,36,B,6,RENT,home_improvement,False
3500.0,70000.0,10.0,10.66,0.0,0.0,61.0,0.0,17831.0,32.8,26.0,0.0,36,A,10,MORTGAGE,credit_card,False
30000.0,525000.0,14.0,8.5,0.0,0.0,64.0,0.0,37725.0,75.0,42.0,0.0,60,E,0,MORTGAGE,other,True
14000.0,100000.0,14.0,14.75,2.0,1.0,8.0,0.0,21584.0,64.8,36.0,0.0,36,D,4,MORTGAGE,credit_card,False
25000.0,70000.0,7.0,19.11,0.0,0.0,35.0,0.0,2594.0,68.3,36.0,0.0,60,F,10,RENT,debt_consolidation,False
5000.0,35000.0,6.0,8.16,0.0,0.0,57.0,0.0,7130.0,62.5,25.0,0.0,36,B,3,RENT,moving,False
4800.0,49200.0,11.0,11.59,0.0,3.0,62.0,0.0,2205.0,45.0,18.0,0.0,36,C,4,RENT,debt_consolidation,False
6075.0,46440.0,4.0,5.97,1.0,0.0,17.0,0.0,658.0,24.4,16.0,0.0,60,D,1,RENT,small_business,False
8475.0,38423.87,17.0,22.27,0.0,1.0,46.0,0.0,17813.0,58.2,24.0,0.0,36,B,10,RENT,debt_consolidation,True
6000.0,36000.0,9.0,13.9,0.0,0.0,69.0,0.0,9693.0,71.3,20.0,0.0,36,A,3,RENT,credit_card,False
5000.0,64000.0,12.0,1.54,1.0,0.0,14.0,0.0,4690.0,11.9,20.0,0.0,36,A,7,MORTGAGE,debt_consolidation,False
5500.0,17500.0,8.0,17.62,0.0,0.0,39.0,0.0,6689.0,31.4,13.0,0.0,36,A,10,OWN,home_improvement,False
18000.0,63000.0,6.0,6.55,1.0,0.0,21.0,0.0,11530.0,50.5,13.0,0.0,36,B,10,RENT,debt_consolidation,False
3250.0,14400.0,5.0,15.17,1.0,0.0,15.0,0.0,3144.0,61.6,9.0,0.0,36,D,6,RENT,moving,False
20000.0,112000.0,10.0,10.53,1.0,3.0,18.0,0.0,43627.0,68.6,20.0,0.0,60,C,10,MORTGAGE,home_improvement,False
1200.0,60000.0,9.0,22.4,0.0,1.0,47.0,0.0,10980.0,94.7,20.0,0.0,36,C,4,MORTGAGE,home_improvement,False
20000.0,65000.0,12.0,9.58,0.0,1.0,34.0,0.0,18267.0,53.7,36.0,0.0,36,B,4,MORTGAGE,credit_card,False
5300.0,32000.0,11.0,7.13,0.0,0.0,34.0,0.0,4326.0,41.2,17.0,0.0,36,B,7,MORTGAGE,debt_consolidation,False
12600.0,74000.0,8.0,4.41,1.0,0.0,19.0,0.0,4481.0,28.0,9.0,0.0,60,C,1,OWN,debt_consolidation,False
24000.0,150000.0,9.0,6.96,1.0,2.0,7.0,0.0,21515.0,67.2,20.0,0.0,60,D,0,RENT,debt_consolidation,True
12000.0,65000.0,8.0,4.8,0.0,0.0,59.0,0.0,12063.0,71.1,33.0,0.0,36,A,0,MORTGAGE,debt_consolidation,False
6000.0,65000.0,19.0,24.57,1.0,1.0,8.0,0.0,27533.0,45.3,29.0,0.0,36,B,6,OWN,debt_consolidation,False
4000.0,36000.0,4.0,1.37,1.0,1.0,18.0,0.0,1155.0,48.1,7.0,0.0,36,C,1,RENT,debt_consolidation,False
14000.0,47000.0,8.0,11.31,0.0,1.0,69.0,0.0,12103.0,71.6,18.0,0.0,60,E,10,MORTGAGE,debt_consolidation,False
15850.0,28000.0,9.0,15.9,0.0,1.0,46.0,0.0,16398.0,65.3,22.0,0.0,60,D,0,RENT,credit_card,True
35000.0,60000.0,5.0,1.5,2.0,0.0,6.0,0.0,955.0,6.4,27.0,0.0,60,B,10,RENT,small_business,True
12000.0,34000.0,6.0,13.41,0.0,2.0,71.0,0.0,10928.0,49.4,9.0,0.0,60,E,7,MORTGAGE,debt_consolidation,True
6500.0,97296.0,9.0,11.66,0.0,1.0,36.0,0.0,7466.0,49.8,32.0,0.0,36,B,10,MORTGAGE,debt_consolidation,False
4000.0,37620.0,8.0,22.07,0.0,1.0,47.0,0.0,6631.0,25.4,38.0,0.0,36,B,5,MORTGAGE,debt_consolidation,False
6500.0,25000.0,5.0,21.89,0.0,1.0,30.0,0.0,0.0,0.0,17.0,0.0,36,C,8,OWN,other,False
19750.0,60000.0,9.0,8.8,0.0,1.0,80.0,0.0,19464.0,60.4,21.0,0.0,60,C,10,MORTGAGE,credit_card,True
14400.0,84000.0,12.0,10.5,0.0,0.0,48.0,0.0,8655.0,41.6,22.0,0.0,60,B,10,MORTGAGE,car,False
10000.0,75000.0,6.0,4.85,0.0,2.0,63.0,0.0,2262.0,55.2,19.0,0.0,36,C,10,MORTGAGE,debt_consolidation,False
25000.0,76000.0,8.0,18.85,0.0,0.0,47.0,0.0,23624.0,60.1,24.0,0.0,60,D,10,RENT,credit_card,False
16000.0,84855.0,9.0,6.56,0.0,0.0,66.0,0.0,952.0,12.4,16.0,0.0,60,B,0,MORTGAGE,home_improvement,False
20000.0,80500.0,7.0,9.17,1.0,0.0,8.0,0.0,12842.0,88.5,14.0,0.0,60,C,0,MORTGAGE,debt_consolidation,False
30000.0,90000.0,6.0,4.31,1.0,0.0,10.0,0.0,13072.0,67.4,15.0,0.0,60,E,10,MORTGAGE,debt_consolidation,False
5000.0,78500.0,18.0,9.58,1.0,2.0,14.0,0.0,7849.0,36.3,39.0,0.0,36,C,2,RENT,debt_consolidation,False
30000.0,105000.0,14.0,12.69,0.0,1.0,31.0,0.0,25482.0,51.1,50.0,0.0,60,E,10,MORTGAGE,credit_card,False
9000.0,52000.0,4.0,9.65,0.0,0.0,39.0,0.0,9330.0,72.9,11.0,0.0,36,B,0,RENT,debt_consolidation,False
6000.0,42000.0,4.0,6.83,0.0,0.0,35.0,0.0,7788.0,93.8,8.0,0.0,36,D,0,MORTGAGE,debt_consolidation,False
6000.0,39996.0,8.0,18.84,1.0,1.0,2.0,0.0,2269.0,33.4,19.0,0.0,36,B,7,MORTGAGE,other,False
14000.0,52000.0,7.0,13.82,0.0,0.0,67.0,0.0,13205.0,78.6,24.0,0.0,36,B,6,OWN,debt_consolidation,False
16000.0,57000.0,7.0,10.91,0.0,0.0,57.0,0.0,17289.0,87.4,16.0,0.0,60,D,10,RENT,debt_consolidation,False
35000.0,220000.0,16.0,11.41,0.0,0.0,34.0,0.0,4808.0,23.9,26.0,0.0,60,E,8,MORTGAGE,small_business,False
30000.0,90000.0,10.0,7.95,0.0,0.0,60.0,0.0,24488.0,75.1,27.0,0.0,36,E,6,MORTGAGE,debt_consolidation,False
12000.0,125000.0,9.0,6.1,1.0,2.0,15.0,0.0,12136.0,44.2,21.0,0.0,36,D,5,RENT,credit_card,True
5000.0,31000.0,11.0,19.01,2.0,2.0,19.0,0.0,2562.0,43.4,24.0,0.0,36,B,1,RENT,moving,False
12000.0,36048.0,10.0,20.51,1.0,1.0,13.0,0.0,7113.0,19.5,18.0,0.0,60,D,2,RENT,debt_consolidation,False
15000.0,50004.0,10.0,21.41,1.0,0.0,12.0,0.0,14020.0,47.7,29.0,0.0,60,D,10,MORTGAGE,debt_consolidation,True
3100.0,20000.0,5.0,21.78,0.0,0.0,27.0,0.0,11850.0,85.3,12.0,0.0,36,B,0,RENT,credit_card,False
25000.0,80000.0,17.0,9.33,0.0,0.0,34.0,0.0,15210.0,73.1,50.0,0.0,36,B,2,RENT,debt_consolidation,False
8000.0,48500.0,4.0,23.51,0.0,1.0,57.0,0.0,2349.0,87.0,12.0,0.0,36,C,5,RENT,debt_consolidation,False
6000.0,26400.0,5.0,8.91,0.0,1.0,25.0,0.0,6620.0,62.5,9.0,0.0,36,A,0,MORTGAGE,home_improvement,False
21000.0,60000.0,4.0,3.0,1.0,0.0,5.0,0.0,8296.0,62.8,13.0,0.0,36,B,10,MORTGAGE,home_improvement,False
12000.0,68000.0,6.0,9.35,1.0,1.0,19.0,0.0,5067.0,67.6,11.0,0.0,60,C,10,MORTGAGE,debt_consolidation,True
25000.0,92604.0,20.0,18.84,1.0,2.0,4.0,0.0,27681.0,47.4,57.0,0.0,60,D,6,MORTGAGE,debt_consolidation,False
3000.0,40000.0,6.0,8.58,0.0,2.0,34.0,0.0,1476.0,73.8,28.0,0.0,36,B,4,RENT,debt_consolidation,True
23000.0,62000.0,13.0,21.17,0.0,0.0,73.0,0.0,23773.0,72.3,38.0,0.0,60,E,6,RENT,debt_consolidation,False
5500.0,59000.0,3.0,8.75,0.0,1.0,53.0,0.0,2361.0,17.5,15.0,0.0,36,B,6,MORTGAGE,debt_consolidation,False
4500.0,55000.0,16.0,18.92,1.0,2.0,7.0,0.0,10637.0,66.8,26.0,0.0,36,C,10,RENT,debt_consolidation,True
3500.0,34000.0,9.0,20.19,0.0,0.0,68.0,0.0,11097.0,70.2,14.0,0.0,36,C,0,RENT,debt_consolidation,False
12000.0,69600.0,12.0,19.09,1.0,3.0,19.0,0.0,20419.0,69.2,31.0,0.0,36,B,5,RENT,wedding,True
5500.0,63000.0,6.0,5.56,2.0,0.0,13.0,0.0,6981.0,20.1,15.0,0.0,36,A,4,RENT,other,False
3000.0,30000.0,7.0,17.96,0.0,1.0,52.0,0.0,3637.0,35.0,17.0,0.0,36,B,0,RENT,major_purchase,False
9000.0,40000.0,12.0,16.74,0.0,0.0,58.0,0.0,21845.0,67.4,25.0,0.0,36,D,9,RENT,credit_card,False
25000.0,168000.0,16.0,15.5,0.0,1.0,49.0,0.0,13382.0,34.8,36.0,0.0,36,C,5,RENT,debt_consolidation,False
17000.0,76788.0,7.0,10.06,0.0,3.0,65.0,0.0,3033.0,28.1,33.0,0.0,36,B,0,MORTGAGE,home_improvement,False
12000.0,65000.0,6.0,14.38,1.0,0.0,21.0,0.0,8335.0,93.7,11.0,0.0,60,E,10,RENT,debt_consolidation,True
12600.0,37209.6,9.0,12.67,0.0,0.0,33.0,0.0,10505.0,77.2,17.0,0.0,60,E,10,MORTGAGE,debt_consolidation,False
14400.0,108060.0,11.0,7.7,0.0,2.0,73.0,0.0,70524.0,60.4,31.0,0.0,36,C,10,MORTGAGE,credit_card,False
10000.0,94800.0,8.0,13.08,0.0,1.0,36.0,0.0,2748.0,62.5,23.0,0.0,36,A,2,MORTGAGE,medical,False
16000.0,120000.0,25.0,21.16,4.0,1.0,4.0,0.0,43109.0,72.3,49.0,0.0,60,F,1,MORTGAGE,other,True
18500.0,91000.0,7.0,11.29,0.0,0.0,73.0,0.0,19679.0,56.9,18.0,0.0,36,B,9,MORTGAGE,debt_consolidation,False
4800.0,108000.0,6.0,9.64,0.0,1.0,27.0,0.0,25029.0,79.5,18.0,0.0,36,B,10,MORTGAGE,car,False
20000.0,90000.0,9.0,8.41,0.0,0.0,41.0,0.0,3404.0,39.1,16.0,0.0,36,B,4,MORTGAGE,home_improvement,False
14125.0,39500.0,7.0,23.54,0.0,1.0,35.0,0.0,10531.0,65.8,23.0,0.0,60,C,6,RENT,debt_consolidation,False
10000.0,120000.0,6.0,4.85,0.0,0.0,37.0,0.0,9863.0,21.5,39.0,0.0,36,A,10,MORTGAGE,small_business,False
10075.0,56000.0,11.0,16.46,0.0,0.0,65.0,0.0,16338.0,86.0,15.0,0.0,36,D,3,MORTGAGE,debt_consolidation,False
25000.0,75000.0,11.0,12.96,0.0,0.0,26.0,0.0,18104.0,60.1,31.0,0.0,60,D,6,MORTGAGE,credit_card,False
35000.0,105000.0,10.0,16.94,0.0,0.0,24.0,0.0,18686.0,91.2,20.0,0.0,60,G,4,RENT,debt_consolidation,False
3000.0,68000.0,5.0,5.19,0.0,1.0,60.0,0.0,6059.0,17.8,15.0,0.0,36,C,0,MORTGAGE,debt_consolidation,False
1800.0,49000.0,5.0,15.33,0.0,1.0,59.0,1.0,4426.0,42.2,16.0,1.0,36,B,10,RENT,medical,False
1500.0,92700.0,11.0,2.64,0.0,3.0,41.0,0.0,8965.0,36.6,18.0,0.0,36,C,5,MORTGAGE,debt_consolidation,False
2400.0,57000.0,12.0,17.01,1.0,1.0,18.0,0.0,788.0,12.5,29.0,0.0,36,B,0,MORTGAGE,other,False
22000.0,92000.0,15.0,19.64,2.0,2.0,21.0,0.0,9191.0,23.2,20.0,0.0,60,D,5,MORTGAGE,other,False
16000.0,30000.0,7.0,17.88,0.0,0.0,58.0,0.0,13932.0,53.2,12.0,0.0,36,A,5,RENT,other,False
9000.0,84500.0,8.0,13.97,0.0,1.0,41.0,1.0,10300.0,89.6,16.0,1.0,36,D,3,RENT,debt_consolidation,False
10000.0,60000.0,11.0,21.38,1.0,0.0,4.0,0.0,9575.0,40.4,18.0,0.0,36,C,10,RENT,other,False
15000.0,60000.0,7.0,8.88,1.0,0.0,21.0,0.0,16773.0,68.5,22.0,0.0,60,C,4,MORTGAGE,debt_consolidation,True
15000.0,55000.0,12.0,22.69,0.0,1.0,60.0,0.0,14475.0,72.4,32.0,0.0,36,C,6,MORTGAGE,debt_consolidation,False
8400.0,36000.0,7.0,18.47,0.0,1.0,54.0,0.0,6835.0,97.6,23.0,0.0,36,E,10,RENT,debt_consolidation,False
28625.0,72000.0,13.0,24.6,1.0,1.0,23.0,0.0,9843.0,55.3,41.0,0.0,60,F,10,MORTGAGE,debt_consolidation,True
14000.0,43000.0,17.0,17.97,0.0,1.0,30.0,1.0,7265.0,61.1,31.0,1.0,60,D,8,RENT,debt_consolidation,True
10200.0,70000.0,9.0,17.86,1.0,2.0,9.0,0.0,9817.0,64.2,31.0,0.0,36,B,4,MORTGAGE,debt_consolidation,False
9000.0,32000.0,8.0,14.63,0.0,0.0,27.0,0.0,1400.0,87.5,32.0,0.0,36,D,5,RENT,other,False
3000.0,20000.0,9.0,22.5,0.0,2.0,80.0,0.0,9200.0,72.4,24.0,0.0,36,B,2,OWN,other,False
12500.0,35000.0,10.0,19.95,0.0,1.0,44.0,0.0,17657.0,71.4,23.0,0.0,60,D,6,RENT,debt_consolidation,True
17625.0,37793.6,12.0,18.73,0.0,1.0,56.0,0.0,11207.0,63.3,31.0,0.0,36,B,10,RENT,credit_card,False
5000.0,80000.0,6.0,3.99,0.0,1.0,69.0,0.0,9217.0,83.0,18.0,0.0,36,B,5,RENT,credit_card,False
18000.0,60000.0,8.0,11.76,0.0,1.0,29.0,0.0,9359.0,65.0,14.0,0.0,60,E,7,RENT,debt_consolidation,False
5500.0,55000.0,6.0,11.56,0.0,0.0,69.0,0.0,2913.0,56.0,8.0,0.0,36,B,0,RENT,credit_card,False
7000.0,47000.0,12.0,26.32,0.0,0.0,29.0,0.0,5753.0,19.8,21.0,0.0,36,A,10,RENT,debt_consolidation,False
6400.0,55200.0,7.0,6.93,0.0,2.0,37.0,0.0,6393.0,47.4,10.0,0.0,36,D,2,RENT,debt_consolidation,True
18000.0,36000.0,4.0,3.27,1.0,0.0,14.0,0.0,5976.0,31.0,5.0,0.0,60,E,3,RENT,other,False
11000.0,65000.0,11.0,20.16,0.0,0.0,39.0,0.0,29902.0,77.7,31.0,0.0,36,B,10,MORTGAGE,credit_card,False
22250.0,56000.0,9.0,21.9,0.0,0.0,73.0,0.0,21905.0,92.4,26.0,0.0,60,F,2,OWN,credit_card,True
24000.0,125000.0,9.0,22.49,0.0,1.0,33.0,0.0,25238.0,78.1,32.0,0.0,60,E,4,OWN,debt_consolidation,True
20000.0,48000.0,5.0,17.15,1.0,3.0,14.0,0.0,17115.0,89.1,8.0,0.0,60,D,7,RENT,credit_card,False
12000.0,57500.0,10.0,13.75,1.0,0.0,13.0,0.0,11683.0,43.3,35.0,0.0,60,C,10,RENT,debt_consolidation,True
33000.0,115000.0,12.0,7.11,1.0,0.0,1.0,0.0,23848.0,48.3,31.0,0.0,36,E,0,MORTGAGE,debt_consolidation,True
10000.0,40000.0,10.0,9.57,0.0,3.0,63.0,0.0,7691.0,59.2,21.0,0.0,36,D,10,MORTGAGE,debt_consolidation,True
5000.0,84000.0,6.0,7.81,0.0,0.0,43.0,0.0,3456.0,26.4,17.0,0.0,60,B,5,MORTGAGE,other,False
3000.0,49152.0,23.0,22.51,0.0,1.0,39.0,0.0,2080.0,11.6,43.0,0.0,36,B,7,MORTGAGE,home_improvement,False
7500.0,38400.0,6.0,20.88,0.0,0.0,35.0,0.0,995.0,99.5,25.0,0.0,36,D,10,RENT,major_purchase,False
15000.0,60000.0,8.0,4.68,0.0,2.0,71.0,1.0,8319.0,46.7,13.0,1.0,60,B,5,RENT,debt_consolidation,True
12000.0,42000.0,8.0,19.43,0.0,1.0,24.0,0.0,10349.0,70.4,11.0,0.0,36,B,2,RENT,credit_card,False
16000.0,55000.0,11.0,19.03,0.0,2.0,42.0,0.0,15065.0,81.9,27.0,0.0,60,E,0,RENT,credit_card,False
12000.0,120000.0,5.0,3.44,0.0,0.0,47.0,0.0,4092.0,47.6,11.0,0.0,36,B,10,RENT,major_purchase,False
8000.0,108000.0,11.0,17.3,0.0,1.0,25.0,0.0,16619.0,45.8,23.0,0.0,60,E,10,RENT,other,True
20000.0,75000.0,7.0,11.18,0.0,0.0,80.0,0.0,9280.0,58.4,21.0,0.0,36,B,8,RENT,debt_consolidation,False
3775.0,22300.0,11.0,21.42,0.0,2.0,60.0,0.0,7465.0,22.2,25.0,0.0,36,C,1,OWN,debt_consolidation,False
21575.0,54480.0,7.0,18.5,0.0,1.0,47.0,0.0,16092.0,98.7,21.0,0.0,60,G,10,RENT,debt_consolidation,False
5400.0,112000.0,11.0,13.17,0.0,3.0,25.0,1.0,4842.0,89.7,32.0,1.0,36,C,5,RENT,debt_consolidation,False
20000.0,80000.0,12.0,5.23,0.0,0.0,37.0,0.0,14733.0,42.2,24.0,0.0,60,B,2,RENT,small_business,False
11625.0,32000.0,12.0,23.44,0.0,0.0,36.0,0.0,11449.0,46.4,23.0,0.0,60,E,7,RENT,debt_consolidation,False
18000.0,60000.0,6.0,16.72,0.0,2.0,46.0,0.0,6141.0,39.4,32.0,0.0,36,C,2,MORTGAGE,debt_consolidation,False
7000.0,50000.0,3.0,9.77,0.0,2.0,28.0,0.0,2642.0,48.0,9.0,0.0,36,C,4,RENT,debt_consolidation,False
18000.0,42000.0,10.0,19.83,0.0,0.0,40.0,0.0,23240.0,64.4,25.0,0.0,60,D,7,RENT,debt_consolidation,True
8375.0,50400.0,18.0,21.14,0.0,3.0,49.0,0.0,10710.0,17.8,47.0,0.0,36,A,10,MORTGAGE,medical,False
30000.0,100000.0,13.0,24.14,2.0,0.0,14.0,0.0,22499.0,84.6,43.0,0.0,60,F,5,MORTGAGE,debt_consolidation,True
19075.0,48000.0,10.0,17.38,0.0,2.0,58.0,0.0,15430.0,74.9,17.0,0.0,60,F,10,RENT,debt_consolidation,False
1200.0,29000.0,5.0,18.95,0.0,0.0,63.0,1.0,12515.0,70.3,8.0,1.0,36,B,9,RENT,other,False
15000.0,70666.08,11.0,20.82,0.0,1.0,34.0,0.0,20528.0,49.2,34.0,0.0,60,D,10,MORTGAGE,debt_consolidation,False
12000.0,105000.0,10.0,11.7,3.0,2.0,15.0,0.0,6942.0,77.1,19.0,0.0,36,D,5,MORTGAGE,debt_consolidation,False
12000.0,54000.0,12.0,12.47,0.0,1.0,72.0,0.0,15378.0,66.6,29.0,0.0,60,C,10,MORTGAGE,debt_consolidation,True
15000.0,57960.0,10.0,17.17,0.0,2.0,43.0,1.0,12146.0,75.0,29.0,0.0,60,D,4,OWN,debt_consolidation,False
35000.0,150000.0,12.0,24.74,0.0,1.0,45.0,0.0,17963.0,34.3,32.0,0.0,60,E,10,MORTGAGE,home_improvement,False
17000.0,50000.0,11.0,13.94,0.0,0.0,58.0,0.0,11386.0,69.9,25.0,0.0,36,B,6,MORTGAGE,debt_consolidation,False
7000.0,130500.0,12.0,11.26,0.0,1.0,34.0,0.0,21133.0,64.2,31.0,0.0,60,C,6,MORTGAGE,major_purchase,False
3000.0,50000.0,6.0,11.93,0.0,0.0,29.0,0.0,631.0,5.7,15.0,0.0,36,A,10,MORTGAGE,major_purchase,False
10000.0,65000.0,13.0,19.86,0.0,1.0,75.0,0.0,17700.0,81.3,17.0,0.0,36,B,3,RENT,debt_consolidation,False
12000.0,109000.0,6.0,6.3,0.0,1.0,24.0,0.0,3739.0,20.4,12.0,0.0,36,A,10,MORTGAGE,major_purchase,False
11125.0,75000.0,8.0,15.63,2.0,0.0,8.0,0.0,5797.0,70.7,33.0,0.0,36,C,4,MORTGAGE,debt_consolidation,False
19800.0,170000.0,9.0,1.61,0.0,2.0,26.0,0.0,2121.0,27.2,21.0,0.0,60,F,10,OWN,home_improvement,False
30000.0,68000.0,11.0,16.91,0.0,0.0,80.0,0.0,20089.0,71.5,18.0,0.0,60,F,4,RENT,debt_consolidation,False
19800.0,96000.0,8.0,3.65,0.0,0.0,47.0,0.0,14399.0,57.1,23.0,0.0,60,B,9,MORTGAGE,major_purchase,False
10000.0,100000.0,7.0,4.24,1.0,0.0,17.0,0.0,5920.0,87.9,24.0,0.0,36,D,2,MORTGAGE,debt_consolidation,False
10000.0,52000.0,9.0,7.04,0.0,0.0,32.0,0.0,6452.0,66.5,14.0,0.0,36,B,2,RENT,debt_consolidation,False
21000.0,71040.0,9.0,6.52,0.0,0.0,30.0,0.0,11639.0,94.6,19.0,0.0,60,F,2,RENT,debt_consolidation,True
15500.0,63000.0,15.0,17.56,0.0,1.0,26.0,0.0,17484.0,60.9,33.0,0.0,36,C,10,MORTGAGE,credit_card,False
1450.0,55560.0,7.0,6.95,1.0,0.0,14.0,1.0,3408.0,87.4,21.0,0.0,36,C,5,RENT,debt_consolidation,False
30000.0,75000.0,13.0,11.44,0.0,1.0,40.0,0.0,31639.0,66.9,39.0,0.0,60,F,2,MORTGAGE,debt_consolidation,False
22000.0,84000.0,11.0,13.8,0.0,1.0,59.0,0.0,20579.0,58.3,36.0,0.0,60,D,10,RENT,debt_consolidation,False
10000.0,92000.0,12.0,8.27,0.0,0.0,52.0,0.0,12385.0,40.9,36.0,0.0,36,B,10,RENT,debt_consolidation,False
7750.0,26400.0,6.0,17.34,0.0,0.0,70.0,0.0,7000.0,52.2,11.0,0.0,36,C,5,RENT,debt_consolidation,True
3800.0,47000.0,8.0,6.23,0.0,0.0,64.0,0.0,3714.0,44.2,19.0,0.0,36,C,8,RENT,debt_consolidation,False
10000.0,150000.0,12.0,16.91,0.0,2.0,45.0,0.0,12183.0,62.5,28.0,0.0,36,C,7,RENT,car,False
12000.0,88000.0,14.0,13.57,1.0,0.0,18.0,0.0,9942.0,59.2,23.0,0.0,36,B,10,RENT,debt_consolidation,False
6400.0,44000.0,10.0,24.33,0.0,1.0,35.0,0.0,8833.0,59.9,30.0,0.0,36,A,10,OWN,credit_card,False
15000.0,47840.0,11.0,17.21,0.0,0.0,53.0,0.0,11705.0,78.0,18.0,0.0,36,B,10,RENT,debt_consolidation,False
16000.0,61000.0,14.0,20.52,0.0,1.0,71.0,0.0,13990.0,67.3,27.0,0.0,60,C,7,MORTGAGE,debt_consolidation,False
35000.0,200000.0,8.0,4.18,0.0,0.0,52.0,0.0,13645.0,91.6,19.0,0.0,36,E,6,RENT,debt_consolidation,False
12800.0,80000.0,6.0,18.43,1.0,1.0,22.0,0.0,13412.0,69.5,16.0,0.0,36,C,10,OWN,credit_card,False
2500.0,42500.0,6.0,13.5,0.0,0.0,37.0,0.0,15444.0,84.8,21.0,0.0,36,B,0,RENT,credit_card,False
6000.0,66000.0,9.0,23.38,0.0,3.0,35.0,0.0,1297.0,11.6,37.0,0.0,36,C,10,MORTGAGE,other,True
14000.0,158000.0,13.0,20.04,2.0,1.0,9.0,0.0,5987.0,87.3,30.0,0.0,60,F,3,MORTGAGE,credit_card,False
13000.0,44100.0,14.0,25.12,0.0,1.0,40.0,0.0,12842.0,66.5,29.0,0.0,36,A,8,RENT,credit_card,False
9000.0,160000.0,14.0,9.94,2.0,0.0,17.0,0.0,16143.0,81.5,28.0,0.0,36,D,10,RENT,debt_consolidation,False
5000.0,54000.0,16.0,13.91,0.0,2.0,26.0,0.0,1848.0,5.4,35.0,0.0,36,A,10,MORTGAGE,debt_consolidation,False
10000.0,300000.0,7.0,5.65,1.0,3.0,3.0,0.0,7955.0,69.2,22.0,0.0,36,C,6,MORTGAGE,debt_consolidation,False
7000.0,35000.0,12.0,12.45,1.0,1.0,21.0,1.0,9859.0,35.9,20.0,0.0,36,A,10,MORTGAGE,debt_consolidation,False
14400.0,105000.0,21.0,10.75,0.0,7.0,49.0,0.0,19435.0,25.1,44.0,0.0,60,C,4,MORTGAGE,debt_consolidation,False
10000.0,72000.0,9.0,8.68,0.0,2.0,61.0,0.0,4966.0,47.3,16.0,0.0,36,C,8,MORTGAGE,debt_consolidation,False
21000.0,109992.0,13.0,10.89,0.0,0.0,25.0,0.0,32913.0,86.2,35.0,0.0,60,F,10,MORTGAGE,other,False
16000.0,72000.0,8.0,11.88,2.0,0.0,20.0,0.0,4612.0,30.1,30.0,0.0,60,C,10,MORTGAGE,debt_consolidation,False
1200.0,20400.0,2.0,24.12,4.0,3.0,12.0,0.0,0.0,0.12,8.0,0.0,36,D,4,RENT,other,True
12775.0,38000.0,9.0,20.94,0.0,2.0,71.0,0.0,17675.0,84.6,23.0,0.0,36,B,10,MORTGAGE,credit_card,False
5000.0,21600.0,2.0,5.33,1.0,0.0,18.0,0.0,1749.0,70.0,4.0,0.0,36,D,0,RENT,other,False
15000.0,41500.0,7.0,17.93,1.0,1.0,1.0,0.0,2923.0,32.1,22.0,0.0,60,E,2,RENT,debt_consolidation,False
5050.0,67517.64,3.0,10.45,0.0,1.0,45.0,0.0,365.0,18.2,7.0,0.0,60,F,10,MORTGAGE,other,True
24000.0,120000.0,17.0,15.33,1.0,2.0,20.0,0.0,19719.0,45.8,34.0,0.0,60,E,5,MORTGAGE,home_improvement,False
12000.0,72000.0,10.0,16.33,1.0,3.0,16.0,0.0,16431.0,69.0,17.0,0.0,36,D,5,MORTGAGE,debt_consolidation,False
3500.0,47500.0,11.0,19.76,3.0,1.0,6.0,0.0,3746.0,13.2,34.0,0.0,36,A,10,MORTGAGE,car,False
12100.0,50000.0,8.0,11.5,0.0,0.0,42.0,0.0,5579.0,33.0,15.0,0.0,60,D,3,RENT,house,False
8000.0,40000.0,9.0,11.85,2.0,0.0,18.0,0.0,689.0,5.7,26.0,0.0,60,C,4,RENT,wedding,False
18800.0,56791.0,10.0,14.11,1.0,0.0,12.0,0.0,22908.0,87.4,20.0,0.0,60,F,10,RENT,debt_consolidation,True
5000.0,53000.0,7.0,17.32,0.0,1.0,75.0,0.0,15647.0,81.1,26.0,0.0,36,B,10,RENT,medical,False
19000.0,115000.0,5.0,13.18,0.0,1.0,33.0,0.0,704.0,32.0,16.0,0.0,36,C,3,MORTGAGE,car,False
35000.0,73440.0,8.0,6.5,0.0,1.0,61.0,0.0,15431.0,44.2,37.0,0.0,36,B,1,OWN,debt_consolidation,False
12000.0,36400.0,13.0,26.64,0.0,1.0,40.0,0.0,8076.0,28.4,27.0,0.0,36,B,2,RENT,debt_consolidation,False
10000.0,75000.0,7.0,6.94,2.0,1.0,6.0,0.0,15454.0,62.3,17.0,0.0,36,C,7,MORTGAGE,major_purchase,False
9750.0,21600.0,3.0,8.56,1.0,3.0,22.0,1.0,0.0,0.0,34.0,1.0,36,D,4,RENT,debt_consolidation,True
12000.0,72000.0,7.0,16.4,1.0,0.0,15.0,0.0,24844.0,95.9,20.0,0.0,36,C,3,RENT,credit_card,False
15850.0,36000.0,10.0,27.6,0.0,3.0,72.0,0.0,18088.0,57.8,26.0,0.0,60,C,10,MORTGAGE,debt_consolidation,False
