,gender,race,age,height,Colorblind
967,female,white,21,163.74,False
968,male,black,28,138.25,False
969,female,white,21,176.74,False
970,male,white,14,158.38,False
971,male,asian,21,154.65,False
972,male,asian,21,147.91,False
973,female,asian,19,159.62,False
974,male,black,28,154.46,False
975,female,asian,19,151.59,False
976,male,white,14,153.55,False
977,female,asian,19,159.46,False
978,female,asian,19,158.77,False
979,male,white,14,174.15,False
980,male,white,14,172.97,False
981,male,white,14,167.85,True
982,male,white,14,159.04,False
983,female,white,21,152.08,False
984,male,asian,21,167.87,False
985,male,asian,21,156.1,False
986,male,black,28,153.29,False
987,female,black,29,168.51,False
988,female,white,21,164.49,False
989,female,white,21,162.94,False
990,female,asian,19,161.11,False
991,male,white,14,150.27,False
992,female,white,21,158.47,False
993,male,black,28,146.75,False
994,male,white,14,167.47,False
995,female,white,21,161.47,False
996,female,black,29,156.95,False
997,male,black,28,165.55,False
998,male,white,14,145.31,False
999,male,white,14,155.36,False
1000,male,asian,21,163.79,False
1001,female,white,21,160.92,False
1002,female,white,21,157.93,False
1003,male,white,14,162.68,True
1004,male,white,14,154.52,False
1005,female,white,21,164.41,False
1006,male,black,28,164.76,False
1007,male,asian,21,157.93,False
1008,male,asian,21,167.27,False
1009,male,asian,21,165.83,False
1010,male,asian,21,151.42,True
1011,male,asian,21,153.0,False
1012,female,white,21,163.42,False
1013,male,asian,21,144.73,False
1014,female,asian,19,142.47,False
1015,female,black,29,156.91,False
1016,male,hispanic,23,156.86,False
1017,male,black,28,168.08,False
1018,male,asian,21,151.11,False
1019,female,white,21,158.88,False
1020,female,white,21,160.26,False
1021,female,asian,19,165.17,False
1022,male,black,28,152.21,False
1023,female,asian,19,154.73,False
1024,male,black,28,154.56,False
1025,female,black,29,176.41,False
1026,female,black,29,167.91,False
1027,female,black,29,167.17,False
1028,female,asian,19,156.74,False
1029,female,black,29,165.76,False
1030,male,asian,21,166.82,False
1031,male,black,28,150.56,False
1032,male,asian,21,168.98,False
1033,female,asian,19,172.95,False
1034,male,black,28,154.76,False
1035,male,white,14,147.79,False
1036,female,black,29,153.47,False
1037,female,white,21,180.48,False
1038,male,asian,21,171.37,False
1039,male,asian,21,159.95,False
1040,male,asian,21,161.81,True
1041,male,black,28,160.55,False
1042,female,white,21,168.75,False
1043,male,asian,21,164.53,True
1044,female,white,21,157.26,False
1045,female,white,21,147.44,False
1046,male,asian,21,148.67,False
1047,male,white,14,161.54,True
1048,female,white,21,164.35,False
1049,female,black,29,141.08,False
1050,female,white,21,158.95,False
1051,female,asian,19,164.15,False
1052,female,white,21,155.0,False
1053,male,asian,21,164.98,False
1054,female,asian,19,160.79,False
1055,male,black,28,160.28,False
1056,female,asian,19,161.63,False
1057,male,white,14,166.91,False
1058,male,white,14,166.56,False
1059,male,black,28,162.95,False
1060,female,white,21,172.69,False
1061,male,white,14,165.92,False
1062,male,asian,21,164.62,False
1063,female,black,29,150.7,False
1064,male,white,14,171.03,False
1065,male,asian,21,163.66,False
1066,female,white,21,164.97,False
1067,female,asian,19,154.42,False
1068,male,white,14,156.21,False
1069,male,asian,21,152.43,False
1070,female,white,21,155.87,False
1071,female,black,29,164.19,False
1072,female,asian,19,177.85,False
1073,male,white,14,164.18,True
1074,female,white,21,145.57,False
1075,male,white,14,163.25,False
1076,male,white,14,158.23,False
1077,male,asian,21,157.24,False
1078,male,asian,21,163.21,False
1079,male,asian,21,175.24,False
1080,male,black,28,179.69,False
1081,male,asian,21,162.24,False
1082,female,asian,19,170.85,False
1083,female,black,29,171.64,False
1084,female,black,29,151.01,False
1085,male,black,28,153.43,False
1086,female,white,21,148.7,False
1087,female,black,29,156.61,False
1088,male,black,28,171.66,False
1089,female,white,21,164.92,False
1090,male,white,14,160.75,False
1091,male,asian,21,150.0,False
1092,female,white,21,154.56,False
1093,male,white,14,173.7,False
1094,female,black,29,157.25,False
1095,male,black,28,159.92,False
1096,male,white,14,155.22,False
1097,female,asian,19,160.73,False
1098,female,asian,19,156.41,False
1099,female,asian,19,163.6,False
1100,female,black,29,156.39,False
1101,female,asian,19,159.84,False
1102,male,asian,21,161.56,False
1103,male,asian,21,161.79,False
1104,female,black,29,172.59,False
1105,female,asian,19,151.94,False
1106,male,asian,21,159.08,False
1107,female,white,21,153.2,False
1108,male,white,14,157.62,False
1109,female,white,21,165.07,False
1110,female,asian,19,161.57,False
1111,male,asian,21,170.57,False
1112,male,black,28,149.25,False
1113,male,asian,21,156.75,False
1114,male,white,14,158.47,False
1115,female,white,21,153.57,False
1116,male,white,14,162.99,False
1117,female,white,21,165.27,False
1118,male,black,28,155.34,False
1119,male,white,14,148.92,False
1120,male,asian,21,163.55,False
1121,female,white,21,174.18,False
1122,female,black,29,158.53,False
1123,female,asian,19,150.5,False
1124,female,white,21,156.9,False
1125,male,white,14,165.59,False
1126,female,asian,19,170.81,False
1127,male,asian,21,165.62,False
1128,male,asian,21,172.82,False
1129,female,black,29,167.85,False
1130,female,asian,19,152.07,False
1131,male,white,14,147.0,False
1132,male,asian,21,150.55,False
1133,female,asian,19,166.86,False
1134,female,black,29,154.12,False
1135,female,black,29,149.2,False
1136,male,asian,21,147.29,False
1137,male,asian,21,175.43,False
1138,female,white,21,165.98,False
1139,male,asian,21,153.46,False
1140,male,white,14,175.92,False
1141,male,asian,21,163.1,False
1142,male,asian,21,166.33,True
1143,male,asian,21,155.2,False
1144,female,asian,19,168.95,False
1145,female,asian,19,158.73,False
1146,female,white,21,162.48,False
1147,female,asian,19,168.56,False
1148,female,white,21,166.58,False
1149,female,asian,19,170.03,False
1150,female,asian,19,142.25,False
1151,male,black,28,143.65,False
1152,female,white,21,164.67,False
1153,female,white,21,159.52,False
1154,male,asian,21,151.41,False
1155,male,black,28,152.47,False
1156,male,black,28,164.04,False
1157,male,asian,21,173.53,False
1158,female,asian,19,151.45,False
1159,male,asian,21,155.96,False
1160,female,white,21,156.8,False
1161,male,white,14,155.7,False
1162,male,asian,21,157.4,False
1163,female,black,29,164.91,False
1164,male,white,14,151.13,False
1165,male,white,14,171.56,False
1166,female,white,21,171.06,False
1167,female,asian,19,151.88,False
1168,female,black,29,152.95,False
1169,male,white,14,159.19,False
1170,female,white,21,155.01,False
1171,female,asian,19,171.36,False
1172,male,asian,21,157.73,False
1173,female,asian,19,163.34,False
1174,female,black,29,150.2,False
1175,female,white,21,151.57,False
1176,female,white,21,151.42,False
1177,female,black,29,166.77,False
1178,female,asian,19,160.16,False
1179,male,white,14,164.28,False
1180,female,asian,19,145.01,False
1181,female,asian,19,169.28,False
1182,female,white,21,156.97,False
1183,female,asian,19,148.86,False
1184,female,black,29,166.69,False
1185,male,asian,21,146.43,False
1186,male,white,14,175.46,False
1187,female,asian,19,158.09,False
1188,female,white,21,173.16,False
1189,female,asian,19,157.28,False
1190,female,white,21,169.51,False
1191,female,white,21,157.61,False
1192,male,black,28,154.6,False
1193,male,asian,21,161.28,False
1194,male,asian,21,151.19,False
1195,male,asian,21,153.75,False
1196,female,asian,19,170.81,False
1197,female,white,21,170.05,False
1198,female,black,29,173.58,False
1199,female,white,21,159.24,False
1200,female,white,21,159.2,False
1201,male,asian,21,161.07,False
1202,male,white,14,164.25,False
1203,female,asian,19,157.92,False
1204,male,white,14,156.82,False
1205,male,asian,21,166.45,False
1206,female,asian,19,153.45,False
1207,male,asian,21,160.03,False
1208,female,black,29,161.01,False
1209,male,asian,21,155.24,False
1210,female,black,29,163.02,False
1211,female,white,21,157.43,False
1212,female,black,29,162.37,False
1213,male,white,14,162.66,False
1214,male,white,14,158.72,True
1215,female,white,21,152.28,False
1216,female,white,21,151.7,False
1217,male,asian,21,153.86,False
1218,female,asian,19,157.85,False
1219,male,white,14,164.02,False
1220,male,white,14,159.75,False
1221,female,black,29,151.81,False
1222,female,white,21,159.4,False
1223,female,white,21,146.53,False
1224,male,white,14,164.33,False
1225,male,white,14,168.84,False
1226,male,black,28,158.25,False
1227,female,white,21,151.43,False
1228,female,white,21,157.06,False
1229,male,white,14,145.7,False
1230,female,white,21,160.49,False
1231,female,asian,19,148.05,False
1232,female,black,29,164.53,False
1233,female,white,21,157.04,False
1234,female,white,21,156.48,False
1235,female,white,21,152.87,False
1236,male,white,14,161.32,False
1237,female,black,29,157.34,False
1238,female,asian,19,158.9,False
1239,male,asian,21,164.02,False
1240,female,asian,19,155.06,False
1241,female,asian,19,157.93,False
1242,female,asian,19,170.49,False
1243,female,white,21,166.72,False
1244,male,asian,21,148.0,False
1245,female,asian,19,152.4,False
1246,female,white,21,154.15,False
1247,male,hispanic,23,149.47,False
1248,female,white,21,162.94,False
1249,male,asian,21,167.95,False
1250,male,black,28,161.05,False
1251,female,white,21,158.54,False
1252,female,asian,19,158.48,False
1253,female,asian,19,158.33,False
1254,female,asian,19,142.63,False
1255,male,black,28,152.26,False
1256,female,asian,19,158.33,False
1257,female,asian,19,155.99,False
1258,female,asian,19,180.32,False
1259,female,black,29,160.72,False
1260,male,white,14,172.98,False
1261,female,asian,19,161.24,False
1262,female,white,21,167.35,False
1263,female,white,21,155.96,False
1264,male,asian,21,167.93,False
1265,female,asian,19,147.78,False
1266,female,asian,19,159.7,False
1267,female,asian,19,162.07,False
1268,female,white,21,176.11,False
1269,male,white,14,168.57,False
1270,female,white,21,156.25,False
1271,male,black,28,156.95,False
1272,female,white,21,157.85,False
1273,female,white,21,156.79,False
1274,male,white,14,169.0,True
1275,female,asian,19,149.58,False
1276,male,white,14,156.26,False
1277,male,asian,21,161.23,False
1278,female,black,29,156.52,False
1279,female,white,21,156.18,False
1280,female,white,21,165.68,False
1281,male,black,28,151.98,False
1282,female,asian,19,155.11,False
1283,female,black,29,164.98,False
1284,female,black,29,156.43,False
1285,female,white,21,166.29,False
1286,male,white,14,161.51,False
1287,male,white,14,168.67,False
1288,female,white,21,153.12,False
1289,female,asian,19,168.77,False
1290,female,black,29,153.85,False
1291,female,asian,19,151.31,False
1292,female,white,21,164.01,False
1293,male,white,14,150.05,False
1294,female,black,29,169.94,False
1295,male,white,14,163.56,False
1296,male,asian,21,171.96,False
1297,female,black,29,165.48,False
1298,male,white,14,155.43,False
1299,female,white,21,147.43,False
1300,male,white,14,157.13,False
1301,male,black,28,158.4,False
1302,female,white,21,150.13,False
1303,female,asian,19,149.81,False
1304,male,hispanic,23,164.01,True
1305,male,asian,21,173.42,False
1306,female,white,21,168.64,False
1307,female,asian,19,165.96,False
1308,female,white,21,163.19,False
1309,female,white,21,157.04,False
1310,male,asian,21,146.22,False
1311,male,black,28,167.19,False
1312,female,white,21,154.58,False
1313,female,white,21,169.12,False
1314,female,asian,19,165.66,False
1315,female,asian,19,151.41,False
1316,female,asian,19,158.11,False
1317,male,asian,21,157.08,False
1318,female,asian,19,155.22,False
1319,female,black,29,159.11,False
1320,female,black,29,164.95,False
1321,female,white,21,162.41,False
1322,female,asian,19,157.71,False
1323,female,asian,19,168.95,False
1324,female,asian,19,161.77,False
1325,male,white,14,169.46,False
1326,male,white,14,146.99,False
1327,female,asian,19,149.08,False
1328,female,black,29,160.86,False
1329,male,white,14,146.67,False
1330,female,asian,19,160.16,False
1331,female,white,21,171.84,False
1332,male,asian,21,160.25,False
1333,female,asian,19,160.76,False
1334,female,black,29,149.38,False
1335,male,asian,21,175.18,False
1336,male,asian,21,159.05,False
1337,female,asian,19,150.42,False
1338,male,white,14,168.75,False
1339,female,asian,19,170.27,False
1340,male,black,28,166.3,False
1341,male,white,14,147.0,False
1342,female,black,29,146.74,False
1343,female,white,21,154.55,False
1344,female,white,21,180.22,False
1345,male,asian,21,163.69,False
1346,male,asian,21,175.51,False
1347,female,black,29,151.38,False
1348,male,asian,21,157.58,False
1349,female,white,21,164.11,False
1350,female,black,29,155.94,False
1351,male,white,14,168.53,False
1352,male,asian,21,147.57,False
1353,male,asian,21,162.41,False
1354,female,asian,19,155.82,False
1355,female,asian,19,163.11,False
1356,female,white,21,150.45,False
1357,female,white,21,166.04,False
1358,female,white,21,156.43,False
1359,female,white,21,167.77,False
1360,male,white,14,153.67,False
1361,female,asian,19,173.11,False
1362,female,asian,19,165.63,False
1363,male,white,14,151.99,False
1364,female,black,29,146.04,False
1365,male,black,28,174.01,False
1366,male,asian,21,143.41,False
1367,female,white,21,167.63,False
1368,female,white,21,162.57,False
1369,male,white,14,158.75,False
1370,female,white,21,172.76,False
1371,female,black,29,153.9,False
1372,male,asian,21,151.83,False
1373,female,black,29,145.21,False
1374,female,asian,19,143.4,False
1375,male,asian,21,146.26,False
1376,female,white,21,157.62,False
1377,male,asian,21,161.26,False
1378,female,white,21,159.81,False
1379,female,asian,19,149.84,False
1380,male,black,28,168.47,False
1381,female,asian,19,175.19,False
1382,female,white,21,150.79,False
1383,female,asian,19,165.22,False
1384,male,asian,21,180.32,False
1385,male,asian,21,174.63,False
1386,female,asian,19,161.19,False
1387,male,asian,21,147.8,False
1388,female,asian,19,160.61,False
1389,male,asian,21,166.46,False
1390,male,black,28,152.48,False
1391,male,white,14,156.19,False
1392,male,black,28,169.62,False
1393,female,white,21,157.33,False
1394,female,black,29,147.52,False
1395,male,asian,21,159.48,False
1396,male,white,14,165.94,False
1397,female,black,29,166.72,False
1398,male,asian,21,140.03,False
1399,male,asian,21,154.14,False
1400,female,black,29,148.8,False
